track_id,name,artists,album,release_date,duration_ms,explicit,popularity,release_year,duration_min,categoria_duracao
3hIFGEywPETgcaxrTTt2lD,Falei pra Elas,MC G15,Falei pra Elas,2016-10-06,226185,True,0,2016,3.76975,média
6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),"Major Lazer, Justin Bieber, MØ",Cold Water (feat. Justin Bieber & MØ),2016-07-22,185351,False,3,2016,3.089183333333333,média
3NdDpSvN911VPGivFlV5d0,I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",I Don’t Wanna Live Forever (Fifty Shades Darker),2016-12-09,245200,False,2,2016,4.086666666666667,longa
4RuvPSCJ7xvRVOxiFBUt9B,Tchuk Tchuk,"Mc Gui, MC THD",Tchuk Tchuk,2016-10-07,195685,False,0,2016,3.261416666666667,média
4owo0j5bw45IqiHxsTzcd6,Amei Te Ver,TIAGO IORC,Troco Likes,2015-07-10,257847,False,63,2015,4.29745,longa
2KGv51jgAz8OTjNPyRryfq,Pra Sempre Com Você - Ao Vivo,Jorge & Mateus,Como. Sempre Feito. Nunca (ao Vivo),2016-02-19,207520,False,71,2016,3.458666666666667,média
3BhctwMUY5Y9xmes194QTq,Quase um Casal - Ao Vivo,Maiara & Maraisa,Ao Vivo Em Goiânia,2016-03-04,178386,False,56,2016,2.9731,curta
0Mh4id8WvrTFOB9RiVitrB,Nada Bom II,"Costa Gold, Luccas Carlos, Don L",.155,2015-11-28,253093,True,0,2015,4.218216666666667,longa
1qOLh0tI7trd1zdDKxYZTe,Starving,"Hailee Steinfeld, Grey, Zedd",HAIZ,2016-07-15,181880,True,0,2016,3.0313333333333334,média
4TZy1wLyHec06pwgFYDh1a,Mercy,Shawn Mendes,Illuminate,2017-03-03,208733,False,0,2017,3.4788833333333335,média
0gNxi721t2RcPt5LdWGfpb,Não Me Deixe Sozinho,Nego do Borel,Nego Resolve,2015-11-06,151680,False,41,2015,2.528,curta
4b4KcovePX8Ke2cLIQTLM0,All Night,"The Vamps, Matoma",Night & Day (Night Edition),2017-07-14,197640,False,0,2017,3.294,média
6gquljDBW7rE6mCBzmTRxo,Raspão (feat. Simone & Simaria) - Ao Vivo,"Henrique & Diego, Simone & Simaria",De Braços Abertos (Ao Vivo),2017-04-07,192946,False,64,2017,3.2157666666666667,média
6UZJOc2HBrTp9DYfir9N8n,Regime Fechado - Ao Vivo,Simone & Simaria,Simone & Simaria (Ao Vivo),2016-10-28,232485,False,0,2016,3.87475,média
343YBumqHu19cGoGARUTsd,Fake Love,Drake,More Life,2017-03-18,210937,True,72,2017,3.515616666666667,média
5XRtwljsug3r3XOBy9Bndu,Tudo de Bom,Mc Livinho,Mc Livinho,2016-01-22,258959,True,0,2016,4.3159833333333335,longa
2Gvn46nwyQhUnQiFhlP7WX,Como Faz Com Ela - Ao Vivo,Marília Mendonça,Marília Mendonça - Ao Vivo,2016-03-04,150348,False,72,2016,2.5058,curta
2WTCoQLkQ9FPdvThkf8nN1,Me & You (feat. IRO),"Alok, iRO",XOXO (Music from the Netflix Original Film),2016-08-26,327272,False,58,2016,5.454533333333333,longa
2wFnRPjuqwNySFiK0Qfg8L,10% - Ao Vivo,Maiara & Maraisa,Ao Vivo Em Goiânia,2016-03-04,174653,False,65,2016,2.9108833333333335,curta
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,"The Weeknd, Daft Punk",Starboy,2016-11-24,269186,False,81,2016,4.486433333333333,longa
77VvA3wNFxm1P9amCKlVHQ,Camarote,Wesley Safadão,Camarote - Single,2015-02-02,183867,False,0,2015,3.06445,média
4PdJSsESm34djLfBde9Pr2,Would I Lie to You - Radio Edit,"David Guetta, Cedric Gervais, Chris Willis",Would I Lie to You,2016-09-30,197647,False,67,2016,3.2941166666666666,média
4PNi30UilK0CZi2z9wegMQ,Deixa a Gente Quieto - Ao Vivo,"João Bosco & Vinicius, Henrique & Juliano",Céu de São Paulo (Ao Vivo),2016-10-21,176155,False,1,2016,2.9359166666666665,curta
3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,"Steve Aoki, Louis Tomlinson",Just Hold On,2016-12-10,198774,False,59,2016,3.3129,média
4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,Adele,25,2016-06-24,240426,False,1,2016,4.0071,longa
68y9Wxhai4e17Ywvnz76vY,Meu Violão E O Nosso Cachorro - Ao Vivo,Simone & Simaria,Bar Das Coleguinhas (Ao Vivo),2016-06-24,213173,False,0,2016,3.5528833333333334,média
5Bn6W4bwH7Bw5nMvn8V4xF,Essa mina é louca (Participação especial de Jhama),"Anitta, Jhama",Bang,2015-10-13,160893,False,59,2015,2.68155,curta
6SwI4OplF8m5NH8wHKIps8,O Nosso Santo Bateu - Na Praia / Ao Vivo,Matheus & Kauan,Na Praia (Ao Vivo),2016-02-26,187133,False,0,2016,3.1188833333333332,média
3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,Justin Bieber,Purpose (Deluxe),2015-11-13,205680,False,3,2015,3.428,média
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Anne-Marie, Sean Paul",Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,251088,False,74,2016,4.1848,longa
4jswhbcaGqFe8v5uSHlqyb,O Verão Está Chegando,Mc Davi,O Verão Está Chegando,2016-10-19,162507,True,0,2016,2.70845,curta
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,Back from the Edge,2016-10-28,211466,False,88,2016,3.5244333333333335,média
2FBUoWkIuQXwayw2RNo5l6,Hotline Bling,Drake,Views,2016-05-06,267066,False,1,2016,4.4511,longa
0Zu7NVn4IvfYuEIrD11UVr,Na Hora da Raiva - Ao Vivo,Henrique & Juliano,Novas Histórias (Ao Vivo),2016-03-18,174293,False,0,2016,2.9048833333333333,curta
6nxQdXa1uAL0rY72wPZu89,Love Me Now,John Legend,DARKNESS AND LIGHT,2016-12-02,210293,False,64,2016,3.5048833333333334,média
3dRBzTOu9polrH9U6Vh2zw,Ou Some Ou Soma - Ao Vivo,Jorge & Mateus,Como. Sempre Feito. Nunca (ao Vivo),2016-02-19,195954,False,64,2016,3.2659,média
6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),"Shakira, Maluma",El Dorado,2017-05-26,195840,False,84,2017,3.264,média
6m2LNopVJKsvBB9l7Z1rwn,Olha a Explosão,MC Kevinho,Olha a Explosão,2016-12-15,161593,True,2,2016,2.693216666666667,curta
4BHzQ9C00ceJxfG16AlNWb,Send My Love (To Your New Lover),Adele,25,2016-06-24,223080,False,2,2016,3.718,média
5ZCwyAL9zbEJVmmNQwt9lE,Saudade do Meu Ex - Ao Vivo | Acústico,Marília Mendonça,Agora É Que São Elas Ao Vivo (Acústico) - EP,2016-09-02,160104,False,46,2016,2.6684,curta
1OAiWI2oPmglaOiv9fdioU,Hymn for the Weekend - Seeb Remix,"Coldplay, Seeb",A Head Full of Dreams Tour Edition,2015-12-04,212647,False,43,2015,3.5441166666666666,média
5ITDkudn3l1YoZc2TP0vhN,Ela Domina o Ratatá Tum Tum - Ao Vivo,Wesley Safadão,Em Casa (Ao Vivo),2016-09-16,182706,False,0,2016,3.0451,média
4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,Illuminate,2017-03-03,187973,False,0,2017,3.1328833333333335,média
5s2ydrmJOiPeZGx4S4X8Aw,Impasse - Ao Vivo,"Marília Mendonça, Henrique & Juliano",Marília Mendonça - Ao Vivo,2016-03-04,180000,False,61,2016,3.0,curta
0B8B8cVRFIG1yznoQe7c9s,Setting Fires,"The Chainsmokers, XYLØ",Setting Fires,2016-11-04,247426,False,0,2016,4.123766666666667,longa
2XMTqoHHSH0lvuXrvIEdco,Capsize,"FRENSHIP, Emily Warren",Truce - EP,2016-09-02,237706,False,70,2016,3.9617666666666667,média
1a5Yu5L18qNxVhXx38njON,Hear Me Now,"Alok, Bruno Martini, Zeeba",Hear Me Now,2016-01-01,192846,False,4,2016,3.2141,média
1xFgXCY8Zvo76gHg4RgUaU,Sosseguei - Ao Vivo,Jorge & Mateus,Como. Sempre Feito. Nunca (ao Vivo),2016-02-19,195369,False,67,2016,3.25615,média
6S8yTw0KfidwuAq5Y6Bygj,Duvido Você Não Tomar Uma - Ao Vivo,Simone & Simaria,Simone & Simaria (Ao Vivo),2016-10-28,190619,False,0,2016,3.1769833333333333,média
2bKuHYkbEpKgNNVQ0eGJlB,Hoje Somos Só Metade - Ao Vivo,Marília Mendonça,Marília Mendonça - Ao Vivo,2016-03-04,169295,False,62,2016,2.8215833333333333,curta
2GfxgssRHvY1azHtaRqKoK,Paredes - Ao Vivo,Jorge & Mateus,Como. Sempre Feito. Nunca (ao Vivo),2016-02-19,184032,False,73,2016,3.0672,média
7aV2mflaASUmGhCErm7kBO,The Mack,"Nevada, Mark Morrison, Fetty Wap",The Mack,2016-09-23,167038,False,1,2016,2.7839666666666667,curta
1DdnD06naRACOpK8lAnLp1,O Que É Amor Pra Você - Ao Vivo,Marília Mendonça,Marília Mendonça - Ao Vivo,2016-03-04,184207,False,58,2016,3.070116666666667,média
0EPxmvsG1BY5td4aTOkWBF,Deu Onda,MC G15,Deu Onda,2016-12-15,144039,True,1,2016,2.40065,curta
7DRP2VOMpy1rrk3iYFLCW9,Malandramente,"DENNIS, MC Nandinho, Nego Bam",Malandramente,2016-06-20,171692,False,64,2016,2.8615333333333335,curta
6V3J5pbU5yBvB5zxPSyP5v,Pé Direito,Mc Davi,Pé Direito,2016-10-19,192078,True,0,2016,3.2013,média
7CmuLM2vfzA78iHeqastoP,Seu Polícia - Ao Vivo,Zé Neto & Cristiano,Ao Vivo Em São José do Rio Preto,2015-12-04,169466,False,0,2015,2.8244333333333334,curta
4NpFX0f0GfJgy92c9ypVxk,De Buenas,Lucas Lucco,De Buenas,2016-10-21,161720,False,31,2016,2.695333333333333,curta
19Ggp86mkEnRw93u91IJPO,Você Faz Falta Aqui - Ao Vivo | Acústico,Maiara & Maraisa,Agora É Que São Elas Ao Vivo (Acústico) - EP,2016-09-02,164177,False,48,2016,2.736283333333333,curta
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,1000 Forms Of Fear,2014-07-04,216120,False,84,2014,3.602,média
6vve9WKW5I7fQzkU8dNsUE,E Essa Boca Aí? - Ao Vivo,Bruninho & Davi,Bruninho & Davi ao Vivo no Ibirapuera (Deluxe),2017-05-26,181013,False,56,2017,3.0168833333333334,média
4lbPwb1Beo7JU2VwuJRTeR,Suíte 14 - Ao Vivo,"Henrique & Diego, MC Guime",Tempo Certo (Ao Vivo em Campo Grande),2015-02-03,178066,False,68,2015,2.967766666666667,curta
0P3k6Jipqv1UWX0a4GmUuj,Vou Desafiar Você,"Mc Sapao, DJ Detonna",Vou Desafiar Você,2014-12-02,242000,False,62,2014,4.033333333333333,longa
1OtZIaJBXo3Pe6nfaMsjKT,Na Ponta Ela Fica,Delano,Na Ponta Ela Fica,2015-03-31,154026,False,61,2015,2.5671,curta
2DAGCHu5aoo2FOjmtU9ojo,50 Reais,"Naiara Azevedo, Maiara & Maraisa",50 Reais,2016-04-28,207104,False,60,2016,3.4517333333333333,média
62LiYpeFoJaixqkaNRGg47,Aquele 1% - Ao Vivo,"Marcos & Belutti, Wesley Safadão",Acústico Tão Feliz - Deluxe,2015-09-18,176933,False,0,2015,2.9488833333333333,curta
3cS6YsU197mrdPTyR7nbp7,Parece Piada - Ao Vivo,Henrique & Juliano,Novas Histórias (Ao Vivo),2016-03-18,181146,False,0,2016,3.0191,média
3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,A Head Full of Dreams,2015-12-04,258266,False,86,2015,4.304433333333333,longa
04DwTuZ2VBdJCCC5TROn7L,In the Name of Love,"Martin Garrix, Bebe Rexha",The Martin Garrix Collection,2017-04-21,195840,False,25,2017,3.264,média
0phVJ23NJlruwtt1XCm94N,Flor e o Beija-Flor - Ao Vivo,"Henrique & Juliano, Marília Mendonça",Novas Histórias (Ao Vivo),2016-03-18,190226,False,0,2016,3.1704333333333334,média
38MpAndIjGAyVdcC6npX95,Infiel - Ao Vivo,Marília Mendonça,Marília Mendonça - Ao Vivo,2016-03-04,201904,False,72,2016,3.365066666666667,média
4GQVVsUnMbZeKIx9vguKlg,A Rosa E O Beija-Flor - Na Praia / Ao Vivo,Matheus & Kauan,Na Praia (Ao Vivo),2016-02-26,170853,False,0,2016,2.84755,curta
21j9YxYHSzrdcLBX3mb5UL,Quando O Mel É Bom - Ao Vivo,Simone & Simaria,Bar Das Coleguinhas (Ao Vivo),2016-06-24,234093,False,0,2016,3.90155,média
2InJDvDcA4RXEeA9njdibl,Louca de Saudade - Ao Vivo,Jorge & Mateus,Como. Sempre Feito. Nunca (ao Vivo),2016-02-19,195573,False,68,2016,3.25955,média
4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016-06-24,243490,True,77,2016,4.058166666666667,longa
1VapsxlgG0g2D80LeEXBqE,Alô Porteiro - Ao Vivo,Marília Mendonça,Marília Mendonça - Ao Vivo,2016-03-04,196818,False,67,2016,3.2803,média
5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,"Maroon 5, Kendrick Lamar",Don't Wanna Know,2016-10-11,214480,False,2,2016,3.574666666666667,média
6bLopGnirdrilrpdVB6Um1,The Greatest,Sia,This Is Acting (Deluxe Version),2016-10-21,210920,False,77,2016,3.5153333333333334,média
0GhaUJVyWwAKDELlAAFWyo,Coração Machucado - Ao Vivo,Wesley Safadão,Ao Vivo Em Brasília,2015-11-27,219506,False,0,2015,3.6584333333333334,média
25SL3ZSbEGtu4oU14xllMQ,Bom,LUDMILLA,A danada sou eu,2016-10-21,172626,False,57,2016,2.8771,curta
7yHEDfrJNd0zWOfXwydNH0,Into You,Ariana Grande,Dangerous Woman,2016-05-20,244453,False,5,2016,4.074216666666667,longa
6OZh916QF8XNunWaP97WEZ,Fast Car,"Jonas Blue, Dakota",Fast Car,2015-12-04,212424,False,5,2015,3.5404,média
716p41p4BQQuUMgOP8ucpF,Você Foi Diferente,MC G15,Você Foi Diferente,2016-12-19,177789,True,0,2016,2.96315,curta
4SCH5CuivFcShLpTg8lYOf,Bumbum Granada,Mc's Zaac & Jerry Smith,Bumbum Granada,2016-04-29,187924,False,0,2016,3.1320666666666668,média
1LTxGBL6yKtfmW3K8EvbSY,Partiu,MC Kekel,Mc Kekel,2016-06-30,171240,False,59,2016,2.854,curta
6ccKu0LwJzOhLAxBwP2PTk,Os Anjos Cantam,Jorge & Mateus,Os Anjos Cantam,2015-03-23,197600,False,71,2015,3.2933333333333334,média
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,236001,False,80,2016,3.93335,média
5aAx2yezTd8zXrkmtKl66Z,Starboy,"The Weeknd, Daft Punk",Starboy,2016-11-25,230453,True,5,2016,3.840883333333333,média
5NH1hgZbrQGXMMZKcBQV3l,O Mar Parou,Michel Teló,O Mar Parou,2016-12-29,165555,False,0,2016,2.75925,curta
2eAAEa8pxKF7My0EO4rFgR,Blow Your Mind (Mwah),Dua Lipa,Dua Lipa (Deluxe),2017-06-02,178583,True,69,2017,2.976383333333333,curta
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,This Is Acting,2016-01-29,211666,False,81,2016,3.5277666666666665,média
5OOkp4U9P9oL23maHFHL1h,Panda,Desiigner,New English,2016-06-26,246761,True,3,2016,4.112683333333333,longa
3mTUqLbtWm2DAEwvQTyu4d,Ela Só Quer Paz,Projota,Ela Só Quer Paz,2016-01-27,174382,False,0,2016,2.9063666666666665,curta
5ou59ERA2f7ffyAxAcZyVz,Perfect Illusion,Lady Gaga,Joanne (Deluxe),2016-10-21,182000,False,0,2016,3.033333333333333,média
2655xYZ347fG2N6OjkoMQ8,Logo Eu,Jorge & Mateus,Os Anjos Cantam,2015-03-23,155720,False,75,2015,2.5953333333333335,curta
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,Know-It-All (Deluxe),2015-11-13,230226,False,3,2015,3.8371,média
1WP1r7fuvRqZRnUaTi2I1Q,Stitches,Shawn Mendes,Handwritten (Deluxe),2015-04-13,206880,False,2,2015,3.448,média
2uHlo1X8F1yPavYpqv65if,Tenebrosa,Mc Livinho,Vagabundo Romântico,2016-12-02,200000,False,0,2016,3.3333333333333335,média
2d3TbSkAscvT3QRQalq6uT,Te Assumi Pro Brasil - Ao Vivo,Matheus & Kauan,Na Praia 2 (Ao Vivo),2017-03-10,162734,False,0,2017,2.7122333333333333,curta
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,Blurryface,2015-05-15,202333,False,88,2015,3.3722166666666666,média
78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,"Starley, Ryan Riback",Call On Me (Remixes),2016-10-14,222040,False,42,2016,3.7006666666666668,média
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)","gnash, Olivia O'Brien",us,2016-03-25,251033,True,76,2016,4.183883333333333,longa
3GjF8PNprVtiBtQnSgcHFU,Byob,"Sevenn, Alok",Byob,2016-05-10,259693,False,0,2016,4.328216666666667,longa
5YdC74tZejyq3vurDOLFYz,Sentimento Louco - Ao Vivo,Marília Mendonça,Marília Mendonça - Ao Vivo,2016-03-04,169864,False,67,2016,2.8310666666666666,curta
17Fd6Yb7mSbinKG8LoWfFl,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb","At Night, Alone.",2016-05-06,197933,True,6,2016,3.2988833333333334,média
7hA7pMp2Vr1OCC4sWYwaMG,Our Way,"FTampa, Kamatos",Our Way,2016-11-18,175160,False,32,2016,2.9193333333333333,curta
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,24K Magic,2016-11-17,225983,False,84,2016,3.766383333333333,média
0tICYNayWWhH9GPeFrfjfD,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs, Cookin' On 3 Burners",Layers,2016-11-04,195546,False,4,2016,3.2591,média
1ypcU9264wnBwPvmrIy4fx,Você Merece Cachê - Ao Vivo,"Israel Novaes, Wesley Safadão",Forró Do Israel (Ao Vivo),2015-10-30,144746,False,0,2015,2.4124333333333334,curta
5dKyZWlgjWw1oJgLa4GCZD,Cool Girl,Tove Lo,Lady Wood,2016-10-28,199179,True,1,2016,3.31965,média
3E9s5Feisg3xmzzAHdq4aa,Remexe mexe,Delano,Remexe mexe,2016-11-11,196894,False,35,2016,3.2815666666666665,média
6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",DUELE EL CORAZON (feat. Wisin),2016-04-18,199693,False,71,2016,3.3282166666666666,média
1cG0umU5TKStygKsPFZ9pY,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",Shed a Light,2016-11-25,191379,False,57,2016,3.18965,média
46NBoIAHrmR7qcUGCIFEjR,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),"David Guetta, Zara Larsson",This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],2016-05-13,207272,False,71,2016,3.4545333333333335,média
1FTsXXwai3jVXhBTLd4e4L,Incerteza - Na Praia / Ao Vivo,Matheus & Kauan,Na Praia (Ao Vivo),2016-02-26,189400,False,0,2016,3.1566666666666667,média
0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,Alone,2016-12-02,161200,False,64,2016,2.6866666666666665,curta
6bV82DzyaNLjig0tVywear,Vou Dar Virote - Ao Vivo,Wesley Safadão,Ao Vivo Em Brasília,2015-11-27,163906,False,0,2015,2.7317666666666667,curta
4pLwZjInHj3SimIyN9SnOz,Side To Side,"Ariana Grande, Nicki Minaj",Dangerous Woman,2016-05-20,226160,True,5,2016,3.7693333333333334,média
7129iqBafaphfc3WPCGC0L,7 Years,Lukas Graham,Lukas Graham (Blue Album),2015-06-16,237300,False,54,2015,3.955,média
0YAgtA9FguNwDokj8KE1jy,Vai Toma,"Mc Pikachu, MC Fioti, Novo Império",Vai Toma,2016-11-16,200504,False,50,2016,3.3417333333333334,média
2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,7/27 (Deluxe),2016-05-27,204013,False,75,2016,3.4002166666666667,média
5bZtRlMBU76vHuDOb1GM5u,Perfect Strangers,"Jonas Blue, JP Cooper",Jonas Blue: Electronic Nature - The Mix 2017,2017-07-14,195313,False,39,2017,3.2552166666666666,média
5qLTGDTTIHxxIU835qJWfT,Quero Ser Feliz Também - Ao Vivo,Natiruts,Natiruts Acústico no Rio de Janeiro,2012-09-17,214613,False,1,2012,3.5768833333333334,média
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",Sugar,2015-09-25,219043,False,83,2015,3.650716666666667,média
0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down,"The Chainsmokers, Daya",The Chainsmokers- Japan Special Edition,2016-08-10,208053,False,47,2016,3.46755,média
7BKLCZ1jbUBVqRi2FVlTVw,Closer,"The Chainsmokers, Halsey",Closer,2016-07-29,244960,False,89,2016,4.082666666666666,longa
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,"Calvin Harris, Disciples",How Deep Is Your Love,2015-07-17,212640,False,79,2015,3.544,média
0Or4rCFurYpUxYh0bbpxRY,Solteiro de Novo - Ao Vivo,"Wesley Safadão, Ronaldinho Gaúcho",Solteiro de Novo (Ao Vivo) - Single,2016-08-16,148303,False,0,2016,2.4717166666666666,curta
2CW04trIoYMbroZWDzPAjs,Medo Bobo - Ao Vivo,Maiara & Maraisa,Ao Vivo Em Goiânia,2016-03-04,174920,False,69,2016,2.9153333333333333,curta
6fujklziTHa8uoM5OQSfIo,Black Beatles,"Rae Sremmurd, Gucci Mane",SremmLife 2 (Deluxe),2016-08-12,291893,True,79,2016,4.864883333333333,longa
000xYdQfIZ4pDmBGzQalKU,"Eu, Você, O Mar e Ela",Luan Santana,1977,2016-11-04,187118,False,70,2016,3.1186333333333334,média
68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",Nine Track Mind,2015-11-05,217706,False,55,2015,3.628433333333333,média
3HrvG1d9OZpg6eV4A1dcSk,De Tanto Te Querer - Ao Vivo,Jorge & Mateus,10 Anos (Ao Vivo) - Deluxe,2016-11-11,179562,False,49,2016,2.9927,curta
4xHkRNzzHtj3O3Z1pjYWRC,Me Espera,"Sandy, TIAGO IORC",Me Espera,2016-05-06,230560,False,0,2016,3.8426666666666667,média
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,Blurryface,2015-05-15,214506,False,86,2015,3.5751,média
6zCqeUUqLb2CapBmVwAHll,Meu Coração Deu PT - Ao Vivo,"Wesley Safadão, Matheus & Kauan",Em Casa (Ao Vivo),2016-09-16,183626,False,0,2016,3.060433333333333,média
1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),"mgk, Camila Cabello",bloom,2017-05-12,239293,False,73,2017,3.9882166666666667,média
2aFiaMXmWsM3Vj72F9ksBl,Cake By The Ocean,DNCE,DNCE,2016-11-18,219146,True,1,2016,3.652433333333333,média
0gb1J5UrTpzaU1s3nupgCd,No Money,Galantis,No Money,2016-04-01,189126,False,70,2016,3.1521,média
6rQSrBHf7HlZjtcMZ4S4bO,Safari,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",Energía,2016-06-24,205600,False,1,2016,3.4266666666666667,média
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,Heathens,2016-06-16,195920,False,84,2016,3.2653333333333334,média
7clSIA4MRU6LJAoCWWEiuy,Made In Roça,Loubet,Made In Roça - Single,2015-08-14,167341,False,0,2015,2.7890166666666665,curta
5SnQDj5REQVvAdSlhqkEcE,Malbec (Part. DENNIS) (feat. DENNIS) - Ao Vivo,"Henrique & Diego, DENNIS",De Braços Abertos (Ao Vivo),2017-04-07,213600,False,54,2017,3.56,média
0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,"Major Lazer, Nyla, Fuse ODG",Peace Is The Mission: Extended,2015-06-01,166138,False,1,2015,2.7689666666666666,curta
4DYmJ19DhmxUe26QhANDYv,Folgado - Ao Vivo,Marília Mendonça,Marília Mendonça - Ao Vivo,2016-03-04,163902,False,63,2016,2.7317,curta
3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,Arctic Monkeys,AM,2013-01-01,272394,False,2,2013,4.5399,longa
3XSefjiSHsD34F7clH84xa,O Que Falta Em Você Sou Eu - Ao Vivo,Marília Mendonça,Marília Mendonça - Ao Vivo,2016-03-04,197916,False,69,2016,3.2986,média
6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,x (Wembley Edition),2013-01-01,258986,False,73,2013,4.316433333333333,longa
4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,"DJ Snake, Justin Bieber",Encore,2016-08-05,205946,False,6,2016,3.4324333333333334,média
6BPt2sVRvE41rUixcCAHY6,A Mala É Falsa - Ao Vivo,"Felipe Araújo, Henrique & Juliano",1 Dois 3 (Ao Vivo),2017-04-21,183986,False,0,2017,3.0664333333333333,média
1Slwb6dOYkBlWal1PGtnNg,Thinking out Loud,Ed Sheeran,x (Wembley Edition),2013-01-01,281560,False,72,2013,4.692666666666667,longa
5OZqnhkGUxuSuW2P7CzH7y,Estaca Zero,"Luan Santana, Ivete Sangalo",1977,2016-11-04,166109,False,43,2016,2.768483333333333,curta
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,Mind Of Mine (Deluxe Edition),2016-03-25,202746,True,83,2016,3.3791,média
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,So Good,2017-03-17,224030,False,71,2017,3.733833333333333,média
69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,2015-12-04,263786,False,88,2015,4.396433333333333,longa
12wiyBZqQ3mOU7AfygXJCw,Homem de Família - Ao Vivo,Gusttavo Lima,50/50 - Ao Vivo (Deluxe),2016-07-22,184888,False,0,2016,3.0814666666666666,média
45wqPwIH4A5cr2IyyD4WKf,Eu Sei de Cor - Ao Vivo | Acústico,Marília Mendonça,Agora É Que São Elas Ao Vivo (Acústico) - EP,2016-09-02,174663,False,50,2016,2.91105,curta
7gHs73wELdeycvS48JfIos,Faded,Alan Walker,Faded,2015-12-04,212626,False,74,2015,3.5437666666666665,média
2rizacJSyD9S1IQUxUxnsK,All We Know,"The Chainsmokers, Phoebe Ryan",All We Know,2016-09-29,194080,False,72,2016,3.2346666666666666,média
2uhk6Fi514vtRKxKAn93zm,Amor Mal Resolvido - Ao Vivo,"Simone & Simaria, Jorge & Mateus",Simone & Simaria (Ao Vivo),2016-10-28,198395,False,0,2016,3.306583333333333,média
3eGK0WFi6ISJ9UZA6Za4HX,Singular,ANAVITÓRIA,ANAVITÓRIA,2016-08-18,206108,False,0,2016,3.4351333333333334,média
6vARbzVXg90V8fYmgks5u3,Minha Felicidade,Roberta Campos,Todo Caminho É Sorte (álbum Comentado),2015-10-02,229480,False,64,2015,3.824666666666667,média
