track_id,name,artists,album,release_date,duration_ms,explicit,popularity,preview_url,spotify_url
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",Wake Up in the Sky,2018-09-14,204664,True,74,,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
4DXjfzDxkhD5eYGk03LoA6,Keep On Lovin',"Cat Dealers, Le Dib",Keep On Lovin',2018-09-14,208909,False,44,,https://open.spotify.com/track/4DXjfzDxkhD5eYGk03LoA6
0YammaEkYSeo9vQYZ1OwS6,Say My Name,"David Guetta, Bebe Rexha, J Balvin",7,2018-09-14,198946,False,69,,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
66BjcDhhwWCcQIBxHMpKXh,Flames,"David Guetta, Sia",7,2018-09-14,194680,False,54,,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh
4UAW2gObi5o6sJla0qZpPn,Mariners Apartment Complex,Lana Del Rey,Mariners Apartment Complex,2018-09-12,246420,True,0,,https://open.spotify.com/track/4UAW2gObi5o6sJla0qZpPn
2X8sssaxS5GReg6945B6RW,Só Pra Castigar,Wesley Safadão,Ws Mais uma Vez,2018-09-12,163850,False,0,,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
0GxQ1A5L9xnMOytbP6eKBG,What Lovers Do (feat. SZA),"Maroon 5, SZA",Red Pill Blues (Deluxe),2018-06-15,199849,False,78,,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
4T3fNx3CgwDRRYgmFCbD4J,Better,Khalid,Better,2018-09-14,229412,True,67,,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
1NocSraHhZfASkuG2WdE5r,Pra Me Refazer,"Sandy, ANAVITÓRIA",Pra Me Refazer,2018-08-02,215116,False,55,,https://open.spotify.com/track/1NocSraHhZfASkuG2WdE5r
2YJAIDwnezLX52s3ZBPyC7,Cidade Vizinha,Henrique & Juliano,Cidade Vizinha,2018-09-21,178903,False,0,,https://open.spotify.com/track/2YJAIDwnezLX52s3ZBPyC7
15kQGEy89K8deJcZVFEn0N,This Feeling (feat. Kelsea Ballerini),"The Chainsmokers, Kelsea Ballerini",Sick Boy...This Feeling,2018-09-18,199226,False,1,,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
1N7YeVU0ZwAFbOhwM61ef6,Head Above Water,Avril Lavigne,Head Above Water,2018-09-19,220850,False,0,,https://open.spotify.com/track/1N7YeVU0ZwAFbOhwM61ef6
1vJhizGd0qtv4qXKzAm6Zr,Solução,"UM44K, Matheus & Kauan",Solução,2018-09-21,249610,False,52,,https://open.spotify.com/track/1vJhizGd0qtv4qXKzAm6Zr
5EKHbW7mXcAR4hCyS3YXjb,Atrasadinha - Ao Vivo,"Felipe Araújo, Ferrugem",Por Inteiro (Primeira Metade) [Ao Vivo],2018-09-20,172766,False,1,,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
0Dn40gxVCMo5TkgS8Ik18Q,Falling Down - Bonus Track,"Lil Peep, XXXTENTACION",Falling Down (Bonus Track),2018-09-19,196400,True,1,,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
1HgCJymAVcOMKUIkBYLOUF,Já convenci - Ao vivo,Thiago Brava,Vibezinha do Thiago Brava (Ao vivo),2018-09-28,187998,False,24,,https://open.spotify.com/track/1HgCJymAVcOMKUIkBYLOUF
3VXnDxWmTQTxTVW0eCEZX7,Apaga a Luz,Gloria Groove,Apaga a Luz,2018-09-28,228210,False,0,,https://open.spotify.com/track/3VXnDxWmTQTxTVW0eCEZX7
6TLHo63Z3wqHkW6adVeEwZ,Plaqtudum,"Recayd Mob, Derek, Jé, Dfideliz",Plaqtudum,2018-09-19,175440,True,0,,https://open.spotify.com/track/6TLHo63Z3wqHkW6adVeEwZ
4r0K5FOCCyuAEb6BsR2ziw,Sou Favela,"MC Bruninho, Vitinho Ferrari, Dj DG, Batidão Stronda",Sou Favela,2018-09-02,209952,False,0,,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
69Sy7207dnixZ6w7RSV9Kb,RISE,"League of Legends, Mako, The Word Alive, The Glitch Mob",RISE,2018-09-28,192881,False,72,,https://open.spotify.com/track/69Sy7207dnixZ6w7RSV9Kb
5OPyKMyTBMOyRCmSFazMGb,Tem Quem Gosta,MC Rita,Tem Quem Gosta,2018-09-28,192019,False,26,,https://open.spotify.com/track/5OPyKMyTBMOyRCmSFazMGb
7rvW49PvaFKGyfeoxay9Go,Eu Vou pro Baile da Gaiola,MC Kevin o Chris,Eu Vou pro Baile da Gaiola,2018-09-14,123219,True,62,,https://open.spotify.com/track/7rvW49PvaFKGyfeoxay9Go
6DbilmNwNgwk7M5ZUD2gyV,Tu Tá na Gaiola - Radio Edit,MC Kevin o Chris,Tu Tá na Gaiola (Radio Edit),2018-02-01,96104,True,50,,https://open.spotify.com/track/6DbilmNwNgwk7M5ZUD2gyV
3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,"MC L da Vinte, MC Gury",Parado no Bailão,2018-07-23,171692,False,78,,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,212500,True,75,,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
0H8CBal2Dcu5Yc001VotZN,Dona de mim,IZA,Dona de mim,2018-04-27,208941,False,66,,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
2bbfiUnH4CATlekDS1dxNr,I Will Find,"Vintage Culture, Rooftime",I Will Find,2018-09-28,224733,False,69,,https://open.spotify.com/track/2bbfiUnH4CATlekDS1dxNr
5lK18Pt33xNudq4qYDxIm8,Shallow,"Lady Gaga, Bradley Cooper",Shallow,2018-09-27,215733,False,1,,https://open.spotify.com/track/5lK18Pt33xNudq4qYDxIm8
0KRO9htUNCfnXFeEVWG5Mz,Garrafas Vazias - Ao Vivo,Henrique & Juliano,Menos É Mais (Ao Vivo),2018-10-05,169711,False,0,,https://open.spotify.com/track/0KRO9htUNCfnXFeEVWG5Mz
2VxeLyX666F8uXCJ0dZF8B,Shallow,"Lady Gaga, Bradley Cooper",A Star Is Born Soundtrack,2018-10-05,215733,False,87,,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
3xgDQRexKiyS4Eq3oAvLaD,Disk Me,Pabllo Vittar,Não Para Não,2018-10-04,173136,False,52,,https://open.spotify.com/track/3xgDQRexKiyS4Eq3oAvLaD
4lEw9Id7kLDSJ6KRdaenM9,Espaçosa Demais - Ao Vivo,Felipe Araújo,Por Inteiro (Primeira Metade) [Ao Vivo],2018-09-20,179100,False,0,,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
5HRzqOUfdVsHxDEBQImCT3,No Hablo Español,Pabllo Vittar,Não Para Não,2018-10-04,166108,False,45,,https://open.spotify.com/track/5HRzqOUfdVsHxDEBQImCT3
2TIVDrIGj1CrwDabUXqqNR,Não Vou Deitar,Pabllo Vittar,Não Para Não,2018-10-04,137222,False,38,,https://open.spotify.com/track/2TIVDrIGj1CrwDabUXqqNR
1hyZhrsBVJZ3uTgbGGQwCn,Vai Embora (feat. LUDMILLA),"Pabllo Vittar, LUDMILLA",Não Para Não,2018-10-04,157057,False,35,,https://open.spotify.com/track/1hyZhrsBVJZ3uTgbGGQwCn
2QkXuBmYljpYwgcyqbA1C2,Algo Parecido,Skank,Os Três Primeiros (Gravado Ao Vivo no Circo Voador),2018-10-10,225140,False,59,,https://open.spotify.com/track/2QkXuBmYljpYwgcyqbA1C2
3IFUyTPMOkdjRRPVhiJyHw,Três Corações - Ao Vivo,Henrique & Juliano,Menos É Mais (Ao Vivo),2018-10-05,160541,False,0,,https://open.spotify.com/track/3IFUyTPMOkdjRRPVhiJyHw
4btS3p4qAWhM3fKfZPCQRV,Vai Que Bebereis - Ao Vivo,Henrique & Juliano,Menos É Mais (Ao Vivo),2018-10-05,160553,False,0,,https://open.spotify.com/track/4btS3p4qAWhM3fKfZPCQRV
3ahzlIaskYtUDmtCrhvPO8,Você É Gostosa,"Mc Livinho, DJ Jorgin",Você É Gostosa,2018-10-05,214153,True,0,,https://open.spotify.com/track/3ahzlIaskYtUDmtCrhvPO8
3s33n54zuQthXrRCpfzUgk,Miragem,Pabllo Vittar,Não Para Não,2018-10-04,169616,False,35,,https://open.spotify.com/track/3s33n54zuQthXrRCpfzUgk
6pgoGpBkKUvXrrU95j0khl,Cidade Vizinha - Ao Vivo,Henrique & Juliano,Menos É Mais (Ao Vivo),2018-10-05,178903,False,0,,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
6nvyQL1FP00DAlPD3qh4Kl,Eu e a Saudade - Ao Vivo,Henrique & Juliano,Menos É Mais (Ao Vivo),2018-10-05,173610,False,0,,https://open.spotify.com/track/6nvyQL1FP00DAlPD3qh4Kl
5XZur2QUZ1yY1OclXoKFUt,Trago seu Amor de Volta (feat. Dilsinho),"Pabllo Vittar, Dilsinho",Não Para Não,2018-10-04,158544,False,43,,https://open.spotify.com/track/5XZur2QUZ1yY1OclXoKFUt
5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,Without Me,2018-10-04,201660,True,29,,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
7uTv9wHkOPh5P9HFmkOE28,Problema Seu,Pabllo Vittar,Não Para Não,2018-10-04,162464,False,50,,https://open.spotify.com/track/7uTv9wHkOPh5P9HFmkOE28
2TwXFIHtvm9Pk9w6Byf2Pe,Desbeijar Minha Boca - Ao Vivo,Henrique & Juliano,Menos É Mais (Ao Vivo),2018-10-05,157810,False,0,,https://open.spotify.com/track/2TwXFIHtvm9Pk9w6Byf2Pe
220QqE38Qrmyrtyd5xqB8i,Seu Crime,Pabllo Vittar,Não Para Não,2018-10-04,154941,False,53,,https://open.spotify.com/track/220QqE38Qrmyrtyd5xqB8i
1l1e5g3jAQq1MehZ6htmWb,Briguinha Boba (Pã Pã Rã Pã Pã) - Ao Vivo,Lucas Lucco,Briguinha Boba (Pã Pã Rã Pã Pã) [Ao Vivo],2018-10-05,181432,False,28,,https://open.spotify.com/track/1l1e5g3jAQq1MehZ6htmWb
7fP2cpq8jUlXz3h2QfEpgs,Buzina,Pabllo Vittar,Não Para Não,2018-10-04,137422,False,44,,https://open.spotify.com/track/7fP2cpq8jUlXz3h2QfEpgs
4fPT1t2uhxDepW6OFMqvpD,Segue O Plano - Ao Vivo,George Henrique & Rodrigo,De Copo Em Copo (Ao Vivo),2018-04-06,153756,False,42,,https://open.spotify.com/track/4fPT1t2uhxDepW6OFMqvpD
7zvGNZu33bC4jZEkXHdDZ6,Ouro (feat. Urias),"Pabllo Vittar, Urias",Não Para Não,2018-10-04,153423,False,40,,https://open.spotify.com/track/7zvGNZu33bC4jZEkXHdDZ6
4lvGHfDuzfv9uDTHMrRMiH,O Sol,Vitor Kley,Adrenalizou,2018-10-18,211447,False,0,,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH
6FWMkcaZyKS8I60zR6ro7h,Dentro do Carro,MC Kevin o Chris,Dentro do Carro,2018-09-24,226847,True,0,,https://open.spotify.com/track/6FWMkcaZyKS8I60zR6ro7h
7I7gT6nqhWNqPJwe8BKzw1,Quem Me Dera - Remix,"EME, Almy, Gabriel Gonti, Lorena Chaves",Quem Me Dera (Remix),2018-09-26,205496,False,0,,https://open.spotify.com/track/7I7gT6nqhWNqPJwe8BKzw1
6rrTr2HEAzlpC4KWZxF3S1,Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",Woman Like Me (feat. Nicki Minaj),2018-10-12,228206,True,56,,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
1ELXy0IfF2iKYwnsUqbYIQ,Tijolinho por Tijolinho,"Enzo Rabelo, Zé Felipe",Tijolinho por Tijolinho,2018-10-08,181051,False,0,,https://open.spotify.com/track/1ELXy0IfF2iKYwnsUqbYIQ
36UiRg8wGUOFC3E0gdyvFA,Morena,"Vitor Kley, Bruno Martini",Adrenalizou,2018-10-18,164560,False,0,,https://open.spotify.com/track/36UiRg8wGUOFC3E0gdyvFA
116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),"Bad Bunny, Drake",MIA (feat. Drake),2018-10-11,210367,False,9,,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
0wHLjfLyc26xILjHVMGIHN,Agora Eu Quero Ir,ANAVITÓRIA,ANAVITÓRIA,2016-08-18,192714,False,2,,https://open.spotify.com/track/0wHLjfLyc26xILjHVMGIHN
0bQWrpOuFcxQlBMiZkfkB2,Bye Bye - Ao Vivo,Marília Mendonça,Bye Bye (Ao Vivo),2018-10-12,166198,False,0,,https://open.spotify.com/track/0bQWrpOuFcxQlBMiZkfkB2
0g5Bqcm6EcbcUXkiCnHxzk,Anos Luz,Matuê,Anos Luz,2017-11-10,264080,False,0,,https://open.spotify.com/track/0g5Bqcm6EcbcUXkiCnHxzk
2OpBganfGk2GVdSlRdxzaX,Better,Khalid,Suncity,2018-10-19,229320,True,80,,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX
29dRTbLTxRaSl63DIzbjvl,Quem Me Dera,"Márcia Fellipe, Jerry Smith",Quem Me Dera,2018-10-16,147990,False,52,,https://open.spotify.com/track/29dRTbLTxRaSl63DIzbjvl
0qFHLde09T8wwoxQOhGtJQ,Solteiro Nunca Está Só,"MC Kekel, Dani Russo, DJ RD",Solteiro Nunca Está Só,2018-10-12,147692,False,0,,https://open.spotify.com/track/0qFHLde09T8wwoxQOhGtJQ
2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),2018-10-05,210200,False,87,,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
2xJCMIJfcNYDc5iR0sAm2O,New Rules,Dua Lipa,Dua Lipa (Complete Edition),2015,209320,False,64,,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
2Y73798F4zbbbvKT02fbtE,Finalidade Era Ficar em Casa,MC Kevin o Chris,Finalidade Era Ficar em Casa,2018-10-12,185652,False,54,,https://open.spotify.com/track/2Y73798F4zbbbvKT02fbtE
3mNmUjoDHYDYj08IaRPtg0,Posto 24h (feat. Wesley Safadão) - Ao Vivo,"Lucas Lucco, Wesley Safadão",A Origem (Ao Vivo),2018-10-18,153374,False,49,,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
1A6OTy97kk0mMdm78rHsm8,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",Sunflower (Spider-Man: Into the Spider-Verse),2018-10-18,158053,False,10,,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
4AhSkRYioEIfGvCV19peYN,Suncity (feat. Empress Of),"Khalid, Empress Of",Suncity,2018-10-18,189493,False,55,,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
13hvHEstJ4sNbzdroPrPI3,Kiss and Make Up,"Dua Lipa, BLACKPINK",Dua Lipa (Complete Edition),2015,190560,False,55,,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
0nWhvEGfDmIuz6ujMPaMBn,Innocent (feat. Gavin James),"Alok, Yves V, Gavin James",Innocent (feat. Gavin James),2018-10-19,179510,False,44,,https://open.spotify.com/track/0nWhvEGfDmIuz6ujMPaMBn
3xRicZvi4SnqWUpgfmB3Uy,Briguinha Boba (Pã Pã Rã Pã Pã) - Ao Vivo,Lucas Lucco,A Origem (Ao Vivo),2018-10-18,178728,False,29,,https://open.spotify.com/track/3xRicZvi4SnqWUpgfmB3Uy
5y8XbaMA50ckM6DiOtPpq9,Que Maravilha,ZAAC,Que Maravilha,2018-10-15,211155,False,19,,https://open.spotify.com/track/5y8XbaMA50ckM6DiOtPpq9
1F46LaY3gYpvL2r534FeWs,Respeita o Nosso Fim - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,187183,False,0,,https://open.spotify.com/track/1F46LaY3gYpvL2r534FeWs
5eMmT4Ava5BGThju0AD8vQ,Cem Mil - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,203739,False,0,,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),"XXXTENTACION, Lil Pump, Swae Lee, Maluma",Arms Around You (feat. Maluma & Swae Lee),2018-10-25,198902,True,71,,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
25a5snI2oABHeflZaeDF1O,Conta Gotas - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,148691,False,0,,https://open.spotify.com/track/25a5snI2oABHeflZaeDF1O
68AFwp0MnkWketMmnfvzR8,Jacuzzi,"Greeicy, Anitta",Jacuzzi,2018-10-26,184106,False,48,,https://open.spotify.com/track/68AFwp0MnkWketMmnfvzR8
5ohqhIfOYly0ijyCos7Q6x,10 Anos - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,212008,False,0,,https://open.spotify.com/track/5ohqhIfOYly0ijyCos7Q6x
14JzyD6FlBD5z0wV5P07YI,when the party's over,Billie Eilish,when the party's over,2018-10-17,199931,False,1,,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,"Alok, Zeeba, Bruno Martini",Hear Me Now (feat. Zeeba),2016-10-21,194840,False,77,,https://open.spotify.com/track/39cmB3ZoTOLwOTq7tMNqKa
7uU04pPMnKELpv8mIJ3yLa,Zé da Recaída - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,170000,False,0,,https://open.spotify.com/track/7uU04pPMnKELpv8mIJ3yLa
0E5S49GCejjIo9Bjmo5Q4z,Sem Sal - Ao Vivo,Marília Mendonça,Sem Sal (Ao Vivo),2018-10-26,162750,False,0,,https://open.spotify.com/track/0E5S49GCejjIo9Bjmo5Q4z
6aDZ4ooie7E71nojxfYIO5,Como Nossos Pais,Elis Regina,Elis Regina Em Falso Brilhante,1976-01-01,260493,False,0,,https://open.spotify.com/track/6aDZ4ooie7E71nojxfYIO5
1RZv4qMqe4Cnd61GLdNBc0,Mundo de Ilusões - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,242458,False,0,,https://open.spotify.com/track/1RZv4qMqe4Cnd61GLdNBc0
2AuQcbltEHog9kOv9Ms3W3,Sujeito - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,178208,False,0,,https://open.spotify.com/track/2AuQcbltEHog9kOv9Ms3W3
126x7SdXVva2Dqh2is2CEe,Carrinho Na Areia - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,151033,False,0,,https://open.spotify.com/track/126x7SdXVva2Dqh2is2CEe
4aC48Yffpsw01b7sBJxase,Rabetão no Chão,"Mc Th, MC Menininho, Medellin, DJ Victor Falcão",Rabetão no Chão,2018-09-07,179076,True,49,,https://open.spotify.com/track/4aC48Yffpsw01b7sBJxase
3vq8QiiecoeGdKgoB2gvK0,Young Again,Zeeba,Young Again,2018-09-28,196079,False,36,,https://open.spotify.com/track/3vq8QiiecoeGdKgoB2gvK0
5ftQSVAHs7iqULWKQn0fjK,Machine,Imagine Dragons,Machine,2018-10-31,181880,False,0,,https://open.spotify.com/track/5ftQSVAHs7iqULWKQn0fjK
3RVylAtukXgF7xSXFn2OwA,O Impossível,Sorriso Maroto,O Impossível,2018-09-05,177740,False,46,,https://open.spotify.com/track/3RVylAtukXgF7xSXFn2OwA
0MWKXvUVtvOKamfqRpnAdp,Agora vai sentar,MC's Jhowzinho & Kadinho,Agora vai sentar,2017-01-01,226037,False,61,,https://open.spotify.com/track/0MWKXvUVtvOKamfqRpnAdp
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,The Game (2011 Remaster),1980-06-27,214653,False,84,,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
5ixqGGFu0hdHfErdp32QwT,Jenifer,Gabriel Diniz,Jenifer,2018-09-21,160640,False,48,,https://open.spotify.com/track/5ixqGGFu0hdHfErdp32QwT
1fLhGF1JfGQYj6EZLndD86,Baby (feat. MARINA & Luis Fonsi),"Clean Bandit, MARINA, Luis Fonsi",Baby (feat. MARINA & Luis Fonsi),2018-11-02,205440,False,60,,https://open.spotify.com/track/1fLhGF1JfGQYj6EZLndD86
5sbooPcNgIE22DwO0VNGUJ,POP/STARS,"K/DA, Madison Beer, i-dle, Jaira Burns, League of Legends",POP/STARS,2018-11-03,191100,False,71,,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
3FOOdP48VrHCAviC34L84Q,Péssimo Negócio (Ao Vivo),Dilsinho,Péssimo Negócio (Ao Vivo),2018-10-31,201377,False,0,,https://open.spotify.com/track/3FOOdP48VrHCAviC34L84Q
4ni6UUDQDC5rBCHIJvG3Kn,Volta Mozão,"MC Dede, MC Rita",Volta Mozão,2018-11-01,201230,False,0,,https://open.spotify.com/track/4ni6UUDQDC5rBCHIJvG3Kn
5sKnnEybrfzmShFEuvCoBN,Lençol Dobrado,"Analaga, João Gustavo e Murilo",Lençol Dobrado,2018-06-08,179164,False,0,,https://open.spotify.com/track/5sKnnEybrfzmShFEuvCoBN
7oL4DQW2RqvpXzhd2cAyDa,Zé Ninguém,Gustavo Moura & Rafael,Zé Ninguém,2018-10-31,183168,False,0,,https://open.spotify.com/track/7oL4DQW2RqvpXzhd2cAyDa
3eCofNVG97J3lRyNhh0zPP,Boa Menina,Luísa Sonza,Boa Menina,2018-10-30,147501,False,52,,https://open.spotify.com/track/3eCofNVG97J3lRyNhh0zPP
2fuCquhmrzHpu5xcA1ci9x,Under Pressure - Remastered 2011,"Queen, David Bowie",Hot Space (2011 Remaster),1982-05-03,248440,False,84,,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera (Deluxe Remastered Version),1975-11-21,354320,False,75,,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,"thank u, next",2018-11-03,207333,True,24,,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
0gEqZe7K7dVg7rpe77kB4L,Chacoalhando,Mc Leléto,Chacoalhando,2018-05-30,128287,True,51,,https://open.spotify.com/track/0gEqZe7K7dVg7rpe77kB4L
0B9OGfl5twk1UhYnrZv6QH,Eu Te Amo Tanto,"DENNIS, Matheus & Kauan, MC Koringa",Eu Te Amo Tanto,2018-11-09,165134,False,29,,https://open.spotify.com/track/0B9OGfl5twk1UhYnrZv6QH
1KFN3kB4hc6r7ILpifFsqf,Veneno,Anitta,Solo,2018-11-09,158004,False,58,,https://open.spotify.com/track/1KFN3kB4hc6r7ILpifFsqf
6zdrUt0j8guhZfcSF6X2Sb,Quer mais?,"POCAH, MC Mirella",Quer mais?,2018-11-01,175061,False,44,,https://open.spotify.com/track/6zdrUt0j8guhZfcSF6X2Sb
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Queen,Jazz (2011 Remaster),1978-11-10,209413,False,85,,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,Queen,A Day At The Races (Deluxe Remastered Version),1976-12-10,296493,False,71,,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf
0XEJ7eph2IWFYZc73Jm3n2,Infarto,Diego & Victor Hugo,Querosene e o Violão,2018-11-05,161403,False,66,,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,"Lil Peep, XXXTENTACION","Come Over When You're Sober, Pt. 2",2018-11-09,196400,True,86,,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
5zhnwbZWsbfJFNcrdO3LYB,Não perco meu tempo,Anitta,Solo,2018-11-09,176186,False,47,,https://open.spotify.com/track/5zhnwbZWsbfJFNcrdO3LYB
2dEkETSUpO8oZoCOcKT1yN,Tonelada de Solidão (feat. Ferrugem) - Ao Vivo,"Marcos & Belutti, Ferrugem","Marcos & Belutti, 10 Anos - EP2 (Ao Vivo)",2018-10-11,198995,False,46,,https://open.spotify.com/track/2dEkETSUpO8oZoCOcKT1yN
1Ko3CMKQkQJs51ubIM61k9,Eu Não Valho Nada,"Lagum, Cynthia Luz",Eu Não Valho Nada,2018-11-09,197076,False,51,,https://open.spotify.com/track/1Ko3CMKQkQJs51ubIM61k9
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,Origins (Deluxe),2018-11-09,260773,False,83,,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
5vbUG4Vo536Lyy6dwdY6Kg,Siga a Seta (feat. Matheus & Kauan) - Ao Vivo,"Marcos & Belutti, Matheus & Kauan",Marcos & Belutti - 10 Anos (Ao Vivo),2018-11-09,171449,False,44,,https://open.spotify.com/track/5vbUG4Vo536Lyy6dwdY6Kg
4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,Queen,News Of The World (2011 Remaster),1977-10-28,122066,False,80,,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
5Oz3TWYhneHj2fo5ttwPu1,Goals,Anitta,Solo,2018-11-09,212602,False,38,,https://open.spotify.com/track/5Oz3TWYhneHj2fo5ttwPu1
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,Origins (Deluxe),2018-11-09,189466,False,82,,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
1r62NEaZiAwJllEGCySaIq,Troca de Favor - Ao Vivo,Marcos & Belutti,Marcos & Belutti - 10 Anos (Ao Vivo),2018-11-09,169347,False,29,,https://open.spotify.com/track/1r62NEaZiAwJllEGCySaIq
0IQCOAw9ZAI6WnXIrl481F,Hoje Eu Vou Parar Na Gaiola,"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,2018-10-17,177093,True,3,,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
3W7dbKv3TYGktiBDwz01Si,Empatia,Priscilla Alcantara,Gente,2018-11-08,219147,False,37,,https://open.spotify.com/track/3W7dbKv3TYGktiBDwz01Si
0bBiQSsQ7AJsNpU63IpkNA,Então Vem Cá - Ao Vivo,"Mano Walter, Claudia Leitte",Então Vem Cá (ao Vivo),2018-11-14,177280,False,48,,https://open.spotify.com/track/0bBiQSsQ7AJsNpU63IpkNA
4I2Asr8QXhpF7lhizSEnwW,My Baby,Furacao Love,My Baby,2018-08-13,144535,False,32,,https://open.spotify.com/track/4I2Asr8QXhpF7lhizSEnwW
3QkKCTSHnJlUag0GG9F1cN,Maturidade (feat. Matheus & Kauan),"Avine Vinny, Matheus & Kauan",Maturidade (feat. Matheus & Kauan),2018-11-14,194240,False,38,,https://open.spotify.com/track/3QkKCTSHnJlUag0GG9F1cN
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",LM5 (Deluxe),2018-11-16,229720,True,67,,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
